customer_id,first_name,last_name,email,city,country,signup_date
712,Isha,Gupta,isha.gupta712@mail.com,Ahmedabad,India,2022-03-26
713,Vikram,Kapoor,vikram.kapoor713@mail.com,Mumbai,India,2023-08-03
714,Arjun,Sharma,arjun.sharma714@mail.com,Kolkata,India,2022-08-24
715,Isha,Reddy,isha.reddy715@mail.com,Pune,India,2023-05-02
716,Amit,Verma,amit.verma716@mail.com,Pune,India,2023-12-02
717,Arjun,Reddy,arjun.reddy717@mail.com,Delhi,India,2023-11-05
718,Priya,Kapoor,priya.kapoor718@mail.com,Kolkata,India,2022-01-17
719,Pooja,Gupta,pooja.gupta719@mail.com,Hyderabad,India,2024-02-10
720,Rahul,Mehta,rahul.mehta720@mail.com,Kolkata,India,2022-06-16
721,Pooja,Das,pooja.das721@mail.com,Chennai,India,2023-11-25
722,Vikram,Gupta,vikram.gupta722@mail.com,Mumbai,India,2024-03-20
723,Arjun,Kapoor,arjun.kapoor723@mail.com,Mumbai,India,2022-02-24
724,Vikram,Roy,vikram.roy724@mail.com,Mumbai,India,2024-05-08
725,Anjali,Reddy,anjali.reddy725@mail.com,Hyderabad,India,2024-02-27
726,Anjali,Sharma,anjali.sharma726@mail.com,Pune,India,2023-10-12
727,Sneha,Nair,sneha.nair727@mail.com,Chennai,India,2022-08-22
728,Arjun,Das,arjun.das728@mail.com,Bangalore,India,2023-03-19
729,Karan,Reddy,karan.reddy729@mail.com,Hyderabad,India,2023-11-08
730,Rahul,Reddy,rahul.reddy730@mail.com,Kolkata,India,2022-10-30
731,Isha,Verma,isha.verma731@mail.com,Pune,India,2022-03-26
732,Priya,Das,priya.das732@mail.com,Bangalore,India,2023-12-30
733,Isha,Das,isha.das733@mail.com,Chennai,India,2022-11-21
734,Rahul,Verma,rahul.verma734@mail.com,Pune,India,2022-01-06
735,Sneha,Kapoor,sneha.kapoor735@mail.com,Pune,India,2024-02-19
736,Rahul,Gupta,rahul.gupta736@mail.com,Bangalore,India,2022-03-31
737,Vikram,Nair,vikram.nair737@mail.com,Hyderabad,India,2023-07-25
738,Rahul,Sharma,rahul.sharma738@mail.com,Chennai,India,2022-04-02
739,Arjun,Verma,arjun.verma739@mail.com,Chennai,India,2023-09-04
740,Vikram,Sharma,vikram.sharma740@mail.com,Hyderabad,India,2022-10-26
741,Vikram,Verma,vikram.verma741@mail.com,Kolkata,India,2024-01-13
742,Pooja,Iyer,pooja.iyer742@mail.com,Hyderabad,India,2022-06-23
743,Priya,Gupta,priya.gupta743@mail.com,Pune,India,2022-10-03
744,Rohan,Nair,rohan.nair744@mail.com,Mumbai,India,2022-05-30
745,Priya,Das,priya.das745@mail.com,Hyderabad,India,2022-10-10
746,Rohan,Nair,rohan.nair746@mail.com,Mumbai,India,2024-03-12
747,Anjali,Mehta,anjali.mehta747@mail.com,Ahmedabad,India,2022-09-10
748,Pooja,Reddy,pooja.reddy748@mail.com,Ahmedabad,India,2022-07-20
749,Rahul,Gupta,rahul.gupta749@mail.com,Delhi,India,2022-11-08
750,Vikram,Kapoor,vikram.kapoor750@mail.com,Hyderabad,India,2024-05-11
751,Anjali,Nair,anjali.nair751@mail.com,Hyderabad,India,2022-12-09
752,Karan,Reddy,karan.reddy752@mail.com,Pune,India,2022-05-20
753,Anjali,Reddy,anjali.reddy753@mail.com,Kolkata,India,2023-12-13
754,Sneha,Kapoor,sneha.kapoor754@mail.com,Hyderabad,India,2022-07-01
755,Anjali,Mehta,anjali.mehta755@mail.com,Ahmedabad,India,2024-01-23
756,Pooja,Roy,pooja.roy756@mail.com,Hyderabad,India,2022-11-30
757,Rohan,Das,rohan.das757@mail.com,Mumbai,India,2023-01-09
758,Pooja,Roy,pooja.roy758@mail.com,Bangalore,India,2023-08-30
759,Karan,Iyer,karan.iyer759@mail.com,Ahmedabad,India,2022-01-28
760,Isha,Roy,isha.roy760@mail.com,Pune,India,2023-03-25
761,Isha,Verma,isha.verma761@mail.com,Hyderabad,India,2024-04-18
762,Karan,Nair,karan.nair762@mail.com,Pune,India,2022-05-23
763,Neha,Mehta,neha.mehta763@mail.com,Bangalore,India,2023-11-06
764,Isha,Das,isha.das764@mail.com,Hyderabad,India,2024-03-19
765,Rahul,Nair,rahul.nair765@mail.com,Ahmedabad,India,2023-09-05
766,Pooja,Das,pooja.das766@mail.com,Hyderabad,India,2023-07-02
767,Arjun,Sharma,arjun.sharma767@mail.com,Chennai,India,2024-03-20
768,Isha,Iyer,isha.iyer768@mail.com,Mumbai,India,2023-09-01
769,Rahul,Roy,rahul.roy769@mail.com,Chennai,India,2023-11-05
770,Priya,Reddy,priya.reddy770@mail.com,Hyderabad,India,2022-02-15
771,Anjali,Das,anjali.das771@mail.com,Delhi,India,2022-04-19
772,Rahul,Mehta,rahul.mehta772@mail.com,Kolkata,India,2022-08-16
773,Sneha,Kapoor,sneha.kapoor773@mail.com,Ahmedabad,India,2023-02-05
774,Karan,Reddy,karan.reddy774@mail.com,Bangalore,India,2023-12-09
775,Anjali,Sharma,anjali.sharma775@mail.com,Mumbai,India,2023-05-10
776,Rohan,Das,rohan.das776@mail.com,Mumbai,India,2022-03-29
777,Isha,Gupta,isha.gupta777@mail.com,Pune,India,2022-12-23
778,Anjali,Nair,anjali.nair778@mail.com,Kolkata,India,2024-03-14
779,Arjun,Nair,arjun.nair779@mail.com,Ahmedabad,India,2022-12-23
780,Rahul,Nair,rahul.nair780@mail.com,Ahmedabad,India,2024-01-10
781,Anjali,Verma,anjali.verma781@mail.com,Delhi,India,2022-11-04
782,Isha,Verma,isha.verma782@mail.com,Chennai,India,2022-01-24
783,Karan,Verma,karan.verma783@mail.com,Bangalore,India,2023-11-25
784,Isha,Roy,isha.roy784@mail.com,Bangalore,India,2023-06-13
785,Arjun,Gupta,arjun.gupta785@mail.com,Hyderabad,India,2022-12-05
786,Sneha,Roy,sneha.roy786@mail.com,Hyderabad,India,2024-03-27
787,Karan,Gupta,karan.gupta787@mail.com,Hyderabad,India,2022-07-10
788,Vikram,Sharma,vikram.sharma788@mail.com,Kolkata,India,2024-01-26
789,Sneha,Reddy,sneha.reddy789@mail.com,Hyderabad,India,2023-03-16
790,Amit,Roy,amit.roy790@mail.com,Pune,India,2022-07-30
791,Isha,Verma,isha.verma791@mail.com,Mumbai,India,2023-08-15
792,Arjun,Gupta,arjun.gupta792@mail.com,Chennai,India,2023-01-10
793,Neha,Nair,neha.nair793@mail.com,Pune,India,2022-04-27
794,Karan,Nair,karan.nair794@mail.com,Chennai,India,2023-06-25
795,Pooja,Das,pooja.das795@mail.com,Hyderabad,India,2023-09-18
796,Pooja,Verma,pooja.verma796@mail.com,Chennai,India,2022-12-23
797,Sneha,Reddy,sneha.reddy797@mail.com,Pune,India,2022-06-26
798,Pooja,Reddy,pooja.reddy798@mail.com,Bangalore,India,2022-03-28
799,Anjali,Verma,anjali.verma799@mail.com,Pune,India,2022-09-02
800,Rahul,Gupta,rahul.gupta800@mail.com,Bangalore,India,2023-01-18
